filename,k,freq_hz,magnitude,width_hz,noise_floor,snr
B_S2_D1_072-bebop_002_.wav,5,256.8359,1.36E+01,13.6719,1.06E+01,1.2758
B_S2_D1_072-bebop_002_.wav,6,301.7578,5.36E+01,6.8359,9.40E+00,5.7033
B_S2_D1_072-bebop_002_.wav,7,354.8795,2.06E+01,6.8359,6.68E+00,3.0865
B_S2_D1_072-bebop_002_.wav,8,403.3203,3.00E+00,34.1797,3.72E+00,0.8061
B_S2_D1_072-bebop_002_.wav,9,459.9609,5.68E+01,12.6953,4.21E+00,13.495
B_S2_D1_072-bebop_002_.wav,10,509.8922,4.85E+00,23.4375,2.49E+00,1.9482
B_S2_D1_072-bebop_003_.wav,1,45.7763,4.03E+02,16.6016,8.10E+01,4.9782
B_S2_D1_072-bebop_003_.wav,2,88.8672,1.79E+02,29.2969,1.12E+02,1.5963
B_S2_D1_072-bebop_003_.wav,3,140.625,5.84E+01,25.3906,4.94E+01,1.1812
B_S2_D1_072-bebop_003_.wav,4,181.7253,5.35E+01,39.0625,3.82E+01,1.4017
B_S2_D1_072-bebop_003_.wav,5,227.5207,6.25E+01,33.2031,2.43E+01,2.5748
B_S2_D1_072-bebop_003_.wav,6,278.3203,2.67E+01,38.0859,1.70E+01,1.5721
B_S2_D1_072-bebop_003_.wav,7,321.323,1.76E+01,11.7188,1.29E+01,1.3639
B_S2_D1_072-bebop_003_.wav,8,368.0582,6.67E+00,38.0859,6.19E+00,1.077
B_S2_D1_072-bebop_003_.wav,9,414.9979,8.61E+00,39.0625,6.19E+00,1.3912
B_S2_D1_072-bebop_003_.wav,10,458.7612,2.91E+01,4.8828,6.28E+00,4.6332
B_S2_D1_072-bebop_004_.wav,1,49.1216,2.41E+02,17.8571,4.09E+01,5.8751
B_S2_D1_072-bebop_004_.wav,2,97.4378,6.14E+01,35.7143,4.54E+01,1.3514
B_S2_D1_072-bebop_004_.wav,3,150.6696,4.85E+01,36.8304,2.64E+01,1.8361
B_S2_D1_072-bebop_004_.wav,4,195.8472,1.67E+01,20.0893,9.09E+00,1.8368
B_S2_D1_072-bebop_004_.wav,5,248.8839,1.00E+01,37.9464,6.40E+00,1.5691
B_S2_D1_072-bebop_004_.wav,6,292.811,3.52E+01,13.3929,7.71E+00,4.5708
B_S2_D1_072-bebop_004_.wav,7,342.0632,2.53E+01,35.7143,1.20E+01,2.1029
B_S2_D1_072-bebop_004_.wav,8,394.5298,5.33E+00,2.2321,9.83E+00,0.5426
B_S2_D1_072-bebop_004_.wav,9,443.4038,6.74E+01,17.8571,9.83E+00,6.8564
B_S2_D1_072-bebop_004_.wav,10,490.6577,3.72E+00,35.7143,2.34E+00,1.5923
B_S2_D1_073-bebop_000_.wav,1,53.4853,1.29E+02,29.2969,2.04E+01,6.3205
B_S2_D1_073-bebop_000_.wav,2,107.6362,3.37E+01,26.3672,1.64E+01,2.0607
B_S2_D1_073-bebop_000_.wav,3,163.0894,1.02E+01,32.2266,8.01E+00,1.2766
B_S2_D1_073-bebop_000_.wav,4,215.521,4.28E+00,32.2266,4.03E+00,1.0615
B_S2_D1_073-bebop_000_.wav,5,271.4844,1.33E+01,3.9062,2.66E+00,5.0014
B_S2_D1_073-bebop_000_.wav,6,322.3476,2.14E+00,35.1562,2.07E+00,1.0349
B_S2_D1_073-bebop_000_.wav,7,378.1052,7.66E+01,23.4375,9.24E+00,8.2949
B_S2_D1_073-bebop_000_.wav,8,427.2616,7.43E+00,5.8594,4.45E+00,1.6692
B_S2_D1_073-bebop_000_.wav,9,484.346,2.20E+00,37.1094,2.27E+00,0.9699
B_S2_D1_073-bebop_000_.wav,10,540.0391,5.59E+00,11.7188,3.29E+00,1.7008
B_S2_D1_073-bebop_001_.wav,1,54.9106,4.61E+02,26.3672,1.08E+02,4.2862
B_S2_D1_073-bebop_001_.wav,2,109.9094,1.51E+02,31.25,9.79E+01,1.5464
B_S2_D1_073-bebop_001_.wav,3,166.9922,7.48E+01,33.2031,5.56E+01,1.3436
B_S2_D1_073-bebop_001_.wav,4,216.4692,5.58E+01,31.25,3.67E+01,1.5195
B_S2_D1_073-bebop_001_.wav,5,272.4835,2.97E+01,12.6953,1.86E+01,1.5992
B_S2_D1_073-bebop_001_.wav,6,331.0547,1.31E+01,33.2031,1.57E+01,0.8331
B_S2_D1_073-bebop_001_.wav,7,381.6215,1.97E+01,29.2969,1.33E+01,1.484
B_S2_D1_073-bebop_001_.wav,8,439.4713,1.04E+02,14.6484,9.54E+00,10.8927
B_S2_D1_073-bebop_001_.wav,9,491.8898,6.24E+00,29.2969,4.90E+00,1.2722
B_S2_D1_073-bebop_001_.wav,10,548.3742,6.83E+00,34.1797,4.81E+00,1.4187
B_S2_D1_073-bebop_002_.wav,1,52.0751,4.23E+02,24.4141,9.26E+01,4.5662
B_S2_D1_073-bebop_002_.wav,2,104.752,1.45E+02,32.2266,9.89E+01,1.4703
B_S2_D1_073-bebop_002_.wav,3,152.3438,1.21E+02,26.3672,5.88E+01,2.0625
B_S2_D1_073-bebop_002_.wav,4,204.1016,5.51E+01,26.3672,3.63E+01,1.516
B_S2_D1_073-bebop_002_.wav,5,261.7188,5.13E+01,33.2031,2.79E+01,1.8362
B_S2_D1_073-bebop_002_.wav,6,313.4766,1.84E+01,1.9531,1.85E+01,0.9995
B_S2_D1_073-bebop_002_.wav,7,363.5225,1.59E+02,2.9297,1.11E+01,14.3327
B_S2_D1_073-bebop_002_.wav,8,416.9922,8.95E+00,1.9531,7.88E+00,1.1365
B_S2_D1_073-bebop_002_.wav,9,466.6019,4.51E+00,2.9297,6.15E+00,0.7332
B_S2_D1_073-bebop_002_.wav,10,514.6484,1.28E+01,14.6484,3.74E+00,3.4309
B_S2_D1_073-bebop_003_.wav,1,58.4676,1.98E+02,26.3672,4.09E+01,4.8463
B_S2_D1_073-bebop_003_.wav,2,117.1048,4.73E+01,32.2266,2.90E+01,1.634
B_S2_D1_073-bebop_003_.wav,3,176.7922,1.83E+01,39.0625,1.51E+01,1.2068
B_S2_D1_073-bebop_003_.wav,4,236.4619,1.29E+01,33.2031,8.76E+00,1.4751
B_S2_D1_073-bebop_003_.wav,5,293.6928,6.35E+01,2.9297,6.12E+00,10.3763
B_S2_D1_073-bebop_003_.wav,6,349.3584,4.03E+01,21.4844,6.02E+00,6.7014
B_S2_D1_073-bebop_003_.wav,7,408.9641,9.22E+00,19.5312,1.33E+01,0.6942
B_S2_D1_073-bebop_003_.wav,8,467.4806,1.00E+01,5.8594,7.73E+00,1.2972
B_S2_D1_073-bebop_003_.wav,9,528.4314,3.56E+00,35.1562,2.53E+00,1.4065
B_S2_D1_073-bebop_003_.wav,10,586.6474,3.53E+01,12.6953,3.77E+00,9.3655
B_S2_D1_073-bebop_004_.wav,1,47.9914,1.97E+02,20.0893,4.19E+01,4.7055
B_S2_D1_073-bebop_004_.wav,2,93.3343,9.06E+01,39.0625,4.64E+01,1.9522
B_S2_D1_073-bebop_004_.wav,3,141.6065,4.25E+01,36.8304,1.99E+01,2.132
B_S2_D1_073-bebop_004_.wav,4,189.4597,1.56E+01,32.3661,8.66E+00,1.7964
B_S2_D1_073-bebop_004_.wav,5,241.2564,9.34E+00,36.8304,6.67E+00,1.4014
B_S2_D1_073-bebop_004_.wav,6,285.9629,8.21E+00,31.25,6.80E+00,1.2081
B_S2_D1_073-bebop_004_.wav,7,339.2857,1.04E+01,15.625,9.48E+00,1.0977
B_S2_D1_073-bebop_004_.wav,8,380.5804,9.06E+00,10.0446,4.77E+00,1.8988
B_S2_D1_073-bebop_004_.wav,9,432.7246,8.64E+00,6.6964,5.04E+00,1.7142
B_S2_D1_073-bebop_004_.wav,10,480.6126,2.15E+01,8.9286,6.12E+00,3.5042
B_S2_D1_074-bebop_000_.wav,1,48.8595,1.66E+02,12.6953,1.56E+01,10.6838
B_S2_D1_074-bebop_000_.wav,2,100.5859,3.01E+01,20.5078,1.57E+01,1.9168
B_S2_D1_074-bebop_000_.wav,3,146.5644,3.61E+01,6.8359,7.11E+00,5.0832
B_S2_D1_074-bebop_000_.wav,4,193.0698,1.05E+01,37.1094,4.45E+00,2.3542
B_S2_D1_074-bebop_000_.wav,5,244.0288,5.88E+00,37.1094,3.06E+00,1.9214
B_S2_D1_074-bebop_000_.wav,6,292.178,5.91E+01,5.8594,3.38E+00,17.4972
B_S2_D1_074-bebop_000_.wav,7,342.8524,3.96E+01,2.9297,4.69E+00,8.4429
B_S2_D1_074-bebop_000_.wav,8,393.5547,4.81E+00,0,4.57E+00,1.0528
B_S2_D1_074-bebop_000_.wav,9,437.6756,5.45E+01,11.7188,3.80E+00,14.3616
B_S2_D1_074-bebop_000_.wav,10,490.1339,8.14E+00,22.4609,3.61E+00,2.2562
B_S2_D1_074-bebop_001_.wav,1,49.747,1.40E+02,26.3672,2.57E+01,5.4518
B_S2_D1_074-bebop_001_.wav,2,100.2451,6.72E+01,28.3203,2.95E+01,2.2744
B_S2_D1_074-bebop_001_.wav,3,151.5374,4.37E+01,7.8125,1.72E+01,2.5469
B_S2_D1_074-bebop_001_.wav,4,198.1983,1.33E+01,37.1094,6.24E+00,2.1396
B_S2_D1_074-bebop_001_.wav,5,251.0119,8.13E+00,38.0859,4.85E+00,1.6768
B_S2_D1_074-bebop_001_.wav,6,301.7578,1.67E+01,2.9297,6.43E+00,2.5982
B_S2_D1_074-bebop_001_.wav,7,350.3498,1.06E+01,26.3672,6.86E+00,1.5419
B_S2_D1_074-bebop_001_.wav,8,398.1751,4.44E+00,31.25,4.21E+00,1.0559
B_S2_D1_074-bebop_001_.wav,9,451.1719,1.95E+01,1.9531,5.95E+00,3.274
B_S2_D1_074-bebop_001_.wav,10,499.8746,7.23E+00,10.7422,6.30E+00,1.1464
B_S2_D1_074-bebop_002_.wav,1,48.052,3.02E+02,16.6016,3.99E+01,7.5698
B_S2_D1_074-bebop_002_.wav,2,92.7734,9.79E+01,39.0625,5.63E+01,1.7381
B_S2_D1_074-bebop_002_.wav,3,144.8105,4.66E+01,36.1328,3.26E+01,1.43
B_S2_D1_074-bebop_002_.wav,4,193.4073,2.60E+01,19.5312,1.75E+01,1.4866
B_S2_D1_074-bebop_002_.wav,5,242.1875,2.45E+01,35.1562,1.36E+01,1.7984
B_S2_D1_074-bebop_002_.wav,6,284.1797,8.56E+00,39.0625,1.47E+01,0.5808
B_S2_D1_074-bebop_002_.wav,7,334.1261,3.36E+01,20.5078,9.78E+00,3.4334
B_S2_D1_074-bebop_002_.wav,8,385.7422,3.96E+00,21.4844,4.56E+00,0.8687
B_S2_D1_074-bebop_002_.wav,9,432.7294,2.06E+01,17.5781,6.17E+00,3.3403
B_S2_D1_074-bebop_002_.wav,10,481.4453,2.82E+01,19.5312,7.04E+00,4.0058
B_S2_D1_074-bebop_003_.wav,1,48.6967,2.45E+02,0.9766,1.37E+01,17.85
B_S2_D1_074-bebop_003_.wav,2,95.8603,3.40E+01,19.5312,1.55E+01,2.1955
B_S2_D1_074-bebop_003_.wav,3,146.0589,3.83E+01,12.6953,7.36E+00,5.207
B_S2_D1_074-bebop_003_.wav,4,197.3807,8.13E+00,36.1328,3.39E+00,2.4014
B_S2_D1_074-bebop_003_.wav,5,243.8195,7.27E+00,20.5078,3.29E+00,2.2095
B_S2_D1_074-bebop_003_.wav,6,295.8984,2.56E+01,15.625,7.18E+00,3.5627
B_S2_D1_074-bebop_003_.wav,7,344.7266,5.79E+01,14.6484,8.36E+00,6.9315
B_S2_D1_074-bebop_003_.wav,8,387.6953,4.75E+00,30.2734,9.22E+00,0.5153
B_S2_D1_074-bebop_003_.wav,9,440.373,5.12E+01,26.3672,1.08E+01,4.7614
B_S2_D1_074-bebop_003_.wav,10,487.3706,1.24E+01,27.3438,4.37E+00,2.8311
B_S2_D1_074-bebop_004_.wav,1,48.6145,3.06E+02,17.8571,3.68E+01,8.3086
B_S2_D1_074-bebop_004_.wav,2,97.0965,7.16E+01,36.8304,3.89E+01,1.84
B_S2_D1_074-bebop_004_.wav,3,150.6696,5.12E+01,25.6696,2.52E+01,2.0271
B_S2_D1_074-bebop_004_.wav,4,199.7768,8.55E+00,11.1607,1.01E+01,0.8485
B_S2_D1_074-bebop_004_.wav,5,243.3036,1.39E+01,30.1339,5.60E+00,2.4793
B_S2_D1_074-bebop_004_.wav,6,296.7666,1.19E+01,11.1607,7.19E+00,1.6491
B_S2_D1_074-bebop_004_.wav,7,344.6802,2.02E+01,35.7143,8.52E+00,2.3693
B_S2_D1_074-bebop_004_.wav,8,394.4809,5.80E+00,36.8304,3.79E+00,1.5301
B_S2_D1_074-bebop_004_.wav,9,441.1298,3.99E+00,2.2321,5.37E+00,0.744
B_S2_D1_074-bebop_004_.wav,10,494.4196,3.27E+01,21.2054,1.23E+01,2.6451
B_S2_D1_075-bebop_000_.wav,1,60.2202,2.06E+02,28.3203,3.00E+01,6.8627
B_S2_D1_075-bebop_000_.wav,2,120.5792,3.12E+01,33.2031,2.10E+01,1.4841
B_S2_D1_075-bebop_000_.wav,3,184.0709,1.58E+01,35.1562,8.83E+00,1.7893
B_S2_D1_075-bebop_000_.wav,4,239.2578,9.49E+00,36.1328,5.58E+00,1.7015
B_S2_D1_075-bebop_000_.wav,5,299.8047,3.18E+01,10.7422,5.63E+00,5.6442
B_S2_D1_075-bebop_000_.wav,6,364.9136,3.80E+01,19.5312,5.74E+00,6.6154
B_S2_D1_075-bebop_000_.wav,7,421.5228,1.61E+01,2.9297,6.70E+00,2.4021
B_S2_D1_075-bebop_000_.wav,8,481.4453,4.08E+00,39.0625,4.04E+00,1.0094
B_S2_D1_075-bebop_000_.wav,9,543.1762,5.14E+00,33.2031,3.04E+00,1.6882
B_S2_D1_075-bebop_000_.wav,10,602.5391,1.36E+01,6.8359,4.23E+00,3.2145
B_S2_D1_075-bebop_001_.wav,1,48.7599,2.80E+02,0.9766,1.24E+01,22.6512
B_S2_D1_075-bebop_001_.wav,2,99.5291,1.63E+01,36.1328,1.05E+01,1.5504
B_S2_D1_075-bebop_001_.wav,3,149.4141,4.54E+01,2.9297,4.20E+00,10.7966
B_S2_D1_075-bebop_001_.wav,4,197.2333,7.67E+00,19.5312,2.28E+00,3.3652
B_S2_D1_075-bebop_001_.wav,5,242.2311,2.25E+00,4.8828,1.83E+00,1.2279
B_S2_D1_075-bebop_001_.wav,6,295.8984,1.52E+01,7.8125,1.68E+00,9.0982
B_S2_D1_075-bebop_001_.wav,7,344.7266,2.41E+01,3.9062,3.06E+00,7.8704
B_S2_D1_075-bebop_001_.wav,8,388.3272,1.75E+00,36.1328,3.58E+00,0.4881
B_S2_D1_075-bebop_001_.wav,9,441.1782,2.63E+01,1.9531,4.23E+00,6.2101
B_S2_D1_075-bebop_001_.wav,10,491.2109,7.17E+00,32.2266,3.41E+00,2.1051
B_S2_D1_075-bebop_002_.wav,1,53.2248,2.12E+02,15.625,2.98E+01,7.1225
B_S2_D1_075-bebop_002_.wav,2,104.4922,3.15E+01,33.2031,2.50E+01,1.2602
B_S2_D1_075-bebop_002_.wav,3,161.3881,1.77E+01,24.4141,1.12E+01,1.5779
B_S2_D1_075-bebop_002_.wav,4,211.9141,1.14E+01,36.1328,4.94E+00,2.3133
B_S2_D1_075-bebop_002_.wav,5,267.4898,1.39E+01,20.5078,3.14E+00,4.4374
B_S2_D1_075-bebop_002_.wav,6,324.2378,6.10E+00,39.0625,5.68E+00,1.0737
B_S2_D1_075-bebop_002_.wav,7,375.6815,3.82E+00,4.8828,4.30E+00,0.8875
B_S2_D1_075-bebop_002_.wav,8,431.1228,4.10E+01,1.9531,7.33E+00,5.5941
B_S2_D1_075-bebop_002_.wav,9,484.1589,6.75E+00,35.1562,3.81E+00,1.7731
B_S2_D1_075-bebop_002_.wav,10,538.0052,3.48E+00,37.1094,3.03E+00,1.1472
B_S2_D1_075-bebop_003_.wav,1,89.0365,9.43E+01,14.6484,2.82E+01,3.3471
B_S2_D1_075-bebop_003_.wav,2,174.8047,1.07E+01,11.7188,6.27E+00,1.7099
B_S2_D1_075-bebop_003_.wav,3,266.5306,1.80E+01,20.5078,3.34E+00,5.3913
B_S2_D1_075-bebop_003_.wav,4,358.3984,9.76E+01,4.8828,5.86E+00,16.661
B_S2_D1_075-bebop_003_.wav,5,441.4062,1.13E+01,10.7422,6.54E+00,1.722
B_S2_D1_075-bebop_003_.wav,6,533.0264,3.80E+00,23.4375,3.14E+00,1.2098
B_S2_D1_075-bebop_003_.wav,7,619.1406,4.02E+00,28.3203,3.13E+00,1.2863
B_S2_D1_075-bebop_003_.wav,8,712.5033,2.61E+01,9.7656,9.78E+00,2.6668
B_S2_D1_075-bebop_003_.wav,9,800.6822,8.59E+00,33.2031,6.07E+00,1.4157
B_S2_D1_075-bebop_003_.wav,10,888.7647,4.45E+01,20.5078,1.20E+01,3.7184
B_S2_D1_075-bebop_004_.wav,1,51.7178,8.55E+01,21.2054,1.99E+01,4.3016
B_S2_D1_075-bebop_004_.wav,2,99.3304,2.74E+01,20.0893,1.56E+01,1.7499
B_S2_D1_075-bebop_004_.wav,3,155.1583,1.05E+01,31.25,6.76E+00,1.5508
B_S2_D1_075-bebop_004_.wav,4,202.0089,4.66E+00,18.9732,3.55E+00,1.3151
B_S2_D1_075-bebop_004_.wav,5,256.226,5.27E+00,3.3482,2.36E+00,2.235
B_S2_D1_075-bebop_004_.wav,6,304.6875,1.46E+00,15.625,1.23E+00,1.1803
B_S2_D1_075-bebop_004_.wav,7,356.6524,3.61E+00,20.0893,1.42E+00,2.5484
B_S2_D1_075-bebop_004_.wav,8,409.3035,8.60E+01,16.7411,8.40E+00,10.2419
B_S2_D1_075-bebop_004_.wav,9,461.2043,5.28E+00,22.3214,2.11E+00,2.5033
B_S2_D1_075-bebop_004_.wav,10,512.5794,2.99E+00,6.6964,2.11E+00,1.4171
B_S2_D1_076-bebop_000_.wav,1,48.5846,2.00E+02,0.9766,3.11E+01,6.4463
B_S2_D1_076-bebop_000_.wav,2,100.5859,3.44E+01,34.1797,2.31E+01,1.4851
B_S2_D1_076-bebop_000_.wav,3,149.4141,2.41E+01,32.2266,1.01E+01,2.3897
B_S2_D1_076-bebop_000_.wav,4,193.1875,8.57E+00,39.0625,6.73E+00,1.2748
B_S2_D1_076-bebop_000_.wav,5,244.1437,1.18E+01,9.7656,4.79E+00,2.4726
B_S2_D1_076-bebop_000_.wav,6,290.0391,5.65E+00,39.0625,3.16E+00,1.786
B_S2_D1_076-bebop_000_.wav,7,343.4792,9.95E+00,30.2734,5.22E+00,1.906
B_S2_D1_076-bebop_000_.wav,8,389.8677,4.31E+01,33.2031,1.94E+01,2.2251
B_S2_D1_076-bebop_000_.wav,9,436.5234,1.19E+01,7.8125,9.17E+00,1.3014
B_S2_D1_076-bebop_000_.wav,10,491.2109,3.48E+00,18.5547,2.49E+00,1.3976
B_S2_D1_076-bebop_001_.wav,1,70.3362,2.42E+02,20.5078,6.47E+01,3.7356
B_S2_D1_076-bebop_001_.wav,2,142.5192,4.18E+01,38.0859,2.56E+01,1.6344
B_S2_D1_076-bebop_001_.wav,3,208.0078,2.13E+01,31.25,9.65E+00,2.2089
B_S2_D1_076-bebop_001_.wav,4,280.4481,3.01E+00,4.8828,3.18E+00,0.947
B_S2_D1_076-bebop_001_.wav,5,349.5943,3.15E+00,37.1094,3.10E+00,1.0151
B_S2_D1_076-bebop_001_.wav,6,423.9072,1.70E+01,8.7891,7.35E+00,2.317
B_S2_D1_076-bebop_001_.wav,7,492.7706,3.49E+00,30.2734,1.90E+00,1.842
B_S2_D1_076-bebop_001_.wav,8,559.5703,3.22E+00,7.8125,1.95E+00,1.6496
B_S2_D1_076-bebop_001_.wav,9,629.8828,3.11E+00,34.1797,1.96E+00,1.5856
B_S2_D1_076-bebop_001_.wav,10,702.907,4.69E+00,33.2031,5.10E+00,0.9198
B_S2_D1_076-bebop_002_.wav,1,48.7385,1.53E+02,8.7891,1.98E+01,7.7152
B_S2_D1_076-bebop_002_.wav,2,97.7239,4.90E+01,20.5078,2.24E+01,2.1876
B_S2_D1_076-bebop_002_.wav,3,145.6693,2.07E+01,23.4375,9.41E+00,2.2043
B_S2_D1_076-bebop_002_.wav,4,192.3828,6.19E+00,34.1797,3.27E+00,1.8957
B_S2_D1_076-bebop_002_.wav,5,244.9704,4.20E+00,1.9531,2.31E+00,1.8187
B_S2_D1_076-bebop_002_.wav,6,292.2425,2.19E+00,27.3438,1.77E+00,1.2382
B_S2_D1_076-bebop_002_.wav,7,342.0097,3.49E+00,28.3203,1.43E+00,2.4388
B_S2_D1_076-bebop_002_.wav,8,393.5547,8.61E+01,8.7891,2.37E+00,36.2814
B_S2_D1_076-bebop_002_.wav,9,440.5423,1.92E+00,1.9531,2.40E+00,0.7997
B_S2_D1_076-bebop_002_.wav,10,487.3372,3.36E+00,22.4609,1.71E+00,1.9713
B_S2_D1_076-bebop_003_.wav,1,48.9609,1.73E+02,3.9062,2.06E+01,8.4028
B_S2_D1_076-bebop_003_.wav,2,96.6578,3.05E+01,31.25,2.11E+01,1.4465
B_S2_D1_076-bebop_003_.wav,3,143.5547,1.29E+01,7.8125,8.99E+00,1.439
B_S2_D1_076-bebop_003_.wav,4,196.8286,6.41E+00,26.3672,4.62E+00,1.3887
B_S2_D1_076-bebop_003_.wav,5,242.321,4.95E+00,35.1562,3.23E+00,1.5313
B_S2_D1_076-bebop_003_.wav,6,291.6749,2.01E+00,32.2266,2.49E+00,0.8063
B_S2_D1_076-bebop_003_.wav,7,342.5447,4.42E+00,35.1562,2.28E+00,1.9395
B_S2_D1_076-bebop_003_.wav,8,387.6953,7.17E+01,20.5078,5.30E+00,13.528
B_S2_D1_076-bebop_003_.wav,9,436.5234,1.08E+00,7.8125,3.75E+00,0.2867
B_S2_D1_076-bebop_003_.wav,10,488.0173,1.74E+00,35.1562,1.88E+00,0.922
B_S2_D1_076-bebop_004_.wav,1,48.8947,1.94E+02,1.1161,1.05E+01,18.5044
B_S2_D1_076-bebop_004_.wav,2,97.1076,2.52E+01,18.9732,1.12E+01,2.2571
B_S2_D1_076-bebop_004_.wav,3,148.8777,5.34E+00,5.5804,3.36E+00,1.5901
B_S2_D1_076-bebop_004_.wav,4,199.7768,2.91E+00,33.4821,1.65E+00,1.7686
B_S2_D1_076-bebop_004_.wav,5,243.3036,5.38E+00,20.0893,2.14E+00,2.5163
B_S2_D1_076-bebop_004_.wav,6,297.9911,1.48E+00,33.4821,1.53E+00,0.9627
B_S2_D1_076-bebop_004_.wav,7,341.1468,1.10E+00,34.5982,1.47E+00,0.7475
B_S2_D1_076-bebop_004_.wav,8,391.8008,1.64E+01,35.7143,8.18E+00,2.0066
B_S2_D1_076-bebop_004_.wav,9,440.8481,2.21E+00,5.5804,2.38E+00,0.9287
B_S2_D1_076-bebop_004_.wav,10,490.316,2.26E+00,34.5982,1.74E+00,1.3029
B_S2_D1_077-bebop_000_.wav,1,48.1709,3.16E+02,4.8828,3.76E+01,8.3899
B_S2_D1_077-bebop_000_.wav,2,93.8629,7.76E+01,13.6719,4.44E+01,1.748
B_S2_D1_077-bebop_000_.wav,3,145.3303,3.73E+01,35.1562,1.74E+01,2.1454
B_S2_D1_077-bebop_000_.wav,4,189.7622,1.70E+01,33.2031,1.04E+01,1.6376
B_S2_D1_077-bebop_000_.wav,5,239.0266,1.39E+01,19.5312,4.97E+00,2.8015
B_S2_D1_077-bebop_000_.wav,6,288.96,1.81E+01,8.7891,2.89E+00,6.2497
B_S2_D1_077-bebop_000_.wav,7,337.8906,3.18E+00,30.2734,3.24E+00,0.9818
B_S2_D1_077-bebop_000_.wav,8,379.8828,5.26E+01,8.7891,5.28E+00,9.961
B_S2_D1_077-bebop_000_.wav,9,433.5938,3.39E+01,8.7891,6.00E+00,5.6525
B_S2_D1_077-bebop_000_.wav,10,477.3913,3.55E+00,35.1562,2.98E+00,1.1888
B_S2_D1_077-bebop_001_.wav,1,71.5399,3.20E+02,16.6016,8.07E+01,3.9709
B_S2_D1_077-bebop_001_.wav,2,143.9732,5.25E+01,6.8359,4.03E+01,1.3021
B_S2_D1_077-bebop_001_.wav,3,211.8245,3.31E+01,34.1797,2.55E+01,1.3002
B_S2_D1_077-bebop_001_.wav,4,288.0859,1.24E+01,39.0625,9.92E+00,1.2476
B_S2_D1_077-bebop_001_.wav,5,353.5156,6.84E+00,38.0859,8.27E+00,0.827
B_S2_D1_077-bebop_001_.wav,6,424.8047,6.69E+01,21.4844,1.58E+01,4.2268
B_S2_D1_077-bebop_001_.wav,7,501.9531,1.92E+00,38.0859,2.33E+00,0.8251
B_S2_D1_077-bebop_001_.wav,8,568.6131,8.02E+00,39.0625,4.59E+00,1.7476
B_S2_D1_077-bebop_001_.wav,9,640.8749,3.80E+00,9.7656,3.12E+00,1.2194
B_S2_D1_077-bebop_001_.wav,10,712.1406,1.53E+01,11.7188,6.51E+00,2.3469
B_S2_D1_077-bebop_002_.wav,1,47.926,2.08E+02,12.6953,2.64E+01,7.8797
B_S2_D1_077-bebop_002_.wav,2,95.7539,5.13E+01,19.5312,2.52E+01,2.0317
B_S2_D1_077-bebop_002_.wav,3,142.3835,1.69E+01,12.6953,5.55E+00,3.0546
B_S2_D1_077-bebop_002_.wav,4,193.8157,6.96E+00,36.1328,2.97E+00,2.3391
B_S2_D1_077-bebop_002_.wav,5,238.5051,7.10E+00,2.9297,2.66E+00,2.6668
B_S2_D1_077-bebop_002_.wav,6,289.359,2.22E+00,8.7891,1.76E+00,1.2601
B_S2_D1_077-bebop_002_.wav,7,334.2523,2.25E+00,11.7188,1.68E+00,1.3338
B_S2_D1_077-bebop_002_.wav,8,384.7729,1.97E+01,10.7422,7.43E+00,2.6493
B_S2_D1_077-bebop_002_.wav,9,431.6242,4.49E+00,2.9297,3.11E+00,1.4421
B_S2_D1_077-bebop_002_.wav,10,477.8951,3.02E+00,33.2031,2.06E+00,1.4689
B_S2_D1_077-bebop_003_.wav,1,67.3607,1.89E+02,37.1094,4.55E+01,4.1559
B_S2_D1_077-bebop_003_.wav,2,131.8359,4.38E+01,29.2969,2.61E+01,1.6799
B_S2_D1_077-bebop_003_.wav,3,205.0781,1.03E+01,28.3203,8.40E+00,1.2223
B_S2_D1_077-bebop_003_.wav,4,266.6016,1.38E+01,21.4844,4.15E+00,3.3137
B_S2_D1_077-bebop_003_.wav,5,336.755,4.40E+00,37.1094,2.68E+00,1.6431
B_S2_D1_077-bebop_003_.wav,6,404.0168,6.87E+01,26.3672,5.75E+00,11.9426
B_S2_D1_077-bebop_003_.wav,7,468.75,2.02E+00,28.3203,1.93E+00,1.0464
B_S2_D1_077-bebop_003_.wav,8,541.5032,1.18E+01,33.2031,3.06E+00,3.8744
B_S2_D1_077-bebop_003_.wav,9,604.7146,2.01E+00,35.1562,2.32E+00,0.8688
B_S2_D1_077-bebop_003_.wav,10,671.6844,1.49E+01,14.6484,5.16E+00,2.8782
B_S2_D1_077-bebop_004_.wav,1,49.1032,3.40E+02,3.3482,4.03E+01,8.4302
B_S2_D1_077-bebop_004_.wav,2,99.5405,8.12E+01,23.4375,3.37E+01,2.4059
B_S2_D1_077-bebop_004_.wav,3,145.0893,2.49E+01,31.25,1.17E+01,2.1235
B_S2_D1_077-bebop_004_.wav,4,196.6221,1.15E+01,35.7143,6.56E+00,1.7585
B_S2_D1_077-bebop_004_.wav,5,248.8839,7.25E+00,1.1161,5.25E+00,1.3808
B_S2_D1_077-bebop_004_.wav,6,291.2946,4.51E+00,1.1161,3.24E+00,1.3941
B_S2_D1_077-bebop_004_.wav,7,343.192,2.38E+00,7.8125,3.08E+00,0.7744
B_S2_D1_077-bebop_004_.wav,8,390.625,1.01E+01,13.3929,6.20E+00,1.6286
B_S2_D1_077-bebop_004_.wav,9,444.5465,1.06E+01,1.1161,3.91E+00,2.7124
